"date","state","county","city","facility_name","facility_type_state","ctp_facility_category","state_fed_regulated","state_facility_id","facility_cms_id","date_outbreak_opened","date_outreak_closed","outbreak_status","resident_census","resident_positives","resident_probable","resident_deaths","resident_probable_deaths","staff_positive","staff_probable","staff_deaths","staff_probable_deaths","resident_staff_positives","resident_staff_probable_positives","resident_staff_deaths","resident_staff_probable_deaths","outbreak_resident_positives","outbreak_resident_probable","outbreak_resident_deaths","outbreak_resident_probable_deaths","outbreak_staff_positive","outbreak_staff_probable","outbreak_staff_deaths","outbreak_staff_probable_deaths","outbreak_resident_staff_positives","outbreak_resident_staff_probable_positives","outbreak_resident_staff_deaths","outbreak_resident_staff_probable_deaths","outbreak_residents_tested","staff_tested","personal_protective_equipment","last_recorded","ctp_id"
20200515,"CO","ARAPAHOE",,"ABUNDANT BLESSINGS AND CARE - GEDDES AVENUE","HEALTHCARE, ASSISTED LIVING RESIDENCE","ASSISTED LIVING","State","23O624"," ","4/3/2020","4/30/2020","OPEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CO00012"
20200515,"CO","ARAPAHOE",,"ABUNDANT BLESSINGS AND CARE - LINCOLN WAY","HEALTHCARE, ASSISTED LIVING RESIDENCE","ASSISTED LIVING","State","23T700"," ","4/3/2020","4/30/2020","CLOSED",,"2",,"1",,"2",,,,,,,,,,,,,,,,,,,,,,,,"CO00024"
20200515,"CO","JEFFERSON",,"ACCEL AT GOLDEN RIDGE","HEALTHCARE, SKILLED NURSING FACILITY","NURSING HOME","Federal","02V720","65422","4/17/2020",,"OPEN",,"10","14","2",,"1","2",,,,,,,"10","14","2",,"1","2",,,,,,,,,,,"CO01036"
20200515,"CO","ARAPAHOE",,"ADVANCED HEALTHCARE OF AURORA","HEALTHCARE, SKILLED NURSING FACILITY","NURSING HOME","Federal","02D982"," ","4/28/2020",,"OPEN",,"4","2",,,"6","3",,,,,,,"4","2",,,"6","3",,,,,,,,,,,"CO01042"
20200515,"CO","JEFFERSON",,"ALLISON CARE CENTER","HEALTHCARE, SKILLED NURSING FACILITY","NURSING HOME","Federal","20406","65297","4/17/2020",,"OPEN",,"13","5","2","2","6","2",,,,,,,"13","5","2","2","6","2",,,,,,,,,,,"CO01049"
20200515,"CO","DENVER",,"AMBERWOOD COURT REHABILITATION AND CARE COMMUNITY","HEALTHCARE, SKILLED NURSING FACILITY","NURSING HOME","Federal","020460","65034","3/28/2020",,"OPEN",,"17","9","8","6","9","7",,,,,,,"17","9","8","6","9","7",,,,,,,,,,,"CO01057"
20200515,"CO","EL PASO",,"APPLE TREE ASSISTED LIVING","HEALTHCARE, ASSISTED LIVING RESIDENCE","ASSISTED LIVING","State","2305I0"," ","4/17/2020",,"CLOSED",,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"CO00033"
20200515,"CO","EL PASO",,"ASPEN LIVING CENTER","HEALTHCARE, SKILLED NURSING FACILITY","NURSING HOME","Federal","20586","65168","4/5/2020",,"OPEN",,"2","3",,,,"3",,,,,,,"2","3",,,,"3",,,,,,,,,,,"CO01071"
20200515,"CO","ARAPAHOE",,"ASSURED ASSISTED LIVING - ANDES COURT","HEALTHCARE, ASSISTED LIVING RESIDENCE","ASSISTED LIVING","State",," ","5/5/2020",,"OPEN",,"3",,,,"4",,,,,,,,"3",,,,"4",,,,,,,,,,,,"CO00077"
20200515,"CO","ARAPAHOE",,"AURORA EVERGREEN ASSISTED LIVING FACILITY","HEALTHCARE, ASSISTED LIVING RESIDENCE","ASSISTED LIVING","State","23U630"," ","4/28/2020",,"OPEN",,"3","1",,,,,,,,,,,"3","1",,,,,,,,,,,,,,,"CO00095"
