"date","state","county","city","facility_name","facility_type_state","ctp_facility_category","state_fed_regulated","state_facility_id","facility_cms_id","date_outbreak_opened","date_outreak_closed","outbreak_status","resident_census","resident_positives","resident_probable","resident_deaths","resident_probable_deaths","staff_positive","staff_probable","staff_deaths","staff_probable_deaths","resident_staff_positives","resident_staff_probable_positives","resident_staff_deaths","resident_staff_probable_deaths","outbreak_resident_positives","outbreak_resident_probable","outbreak_resident_deaths","outbreak_resident_probable_deaths","outbreak_staff_positive","outbreak_staff_probable","outbreak_staff_deaths","outbreak_staff_probable_deaths","outbreak_resident_staff_positives","outbreak_resident_staff_probable_positives","outbreak_resident_staff_deaths","outbreak_resident_staff_probable_deaths","outbreak_residents_tested","staff_tested","personal_protective_equipment","last_recorded","ctp_id"
20200604,"MS","ADAMS",,"ADAMS COUNTY NURSING CENTER","NURSING HOME","NURSING HOME","Federal",," ",,,"OPEN",,,,,,,,,,,,,,"40",,"8",,"14",,,,,,,,,,,,"MS00001"
20200604,"MS","COLLINS",,"ARRINGTON LIVING CENTER","NURSING HOME","NURSING HOME","Federal",," ",,,"OPEN",,,,,,,,,,,,,,"0",,"0",,"2",,,,,,,,,,,,"MS00003"
20200604,"MS","LINCOLN",,"ASPEN OF BROOKHAVEN","ASSISTED LIVING","ASSISTED LIVING","State",," ",,,"OPEN",,,,,,,,,,,,,,"12",,"0",,"12",,,,,,,,,,,,"MS00332"
20200604,"MS","LEE",,"AVONLEA ASSISTED LIVING AND RETIREMENT COMMUNITY","ASSISTED LIVING","ASSISTED LIVING","State",," ",,,"OPEN",,,,,,,,,,,,,,"1",,"0",,"1",,,,,,,,,,,,"MS00333"
20200604,"MS","STONE",,"AZALEA GARDENS","NURSING HOME","NURSING HOME","Federal",," ",,,"OPEN",,,,,,,,,,,,,,"0",,"0",,"2",,,,,,,,,,,,"MS00010"
20200604,"MS","LOWNDES",,"BAPTIST MEMORIAL HOSPITAL GOLDEN TRIANGLE","NURSING HOME","NURSING HOME","Federal",," ",,,"OPEN",,,,,,,,,,,,,,"0",,"0",,"2",,,,,,,,,,,,"MS00012"
20200604,"MS","FORREST",,"BEDFORD CARE CENTER OF HATTIESBURG","NURSING HOME","NURSING HOME","Federal",," ",,,"OPEN",,,,,,,,,,,,,,"92",,"25",,"55",,,,,,,,,,,,"MS00016"
20200604,"MS","LAUDERDALE",,"BEDFORD CARE CENTER OF MARION","NURSING HOME","NURSING HOME","Federal",," ",,,"OPEN",,,,,,,,,,,,,,"0",,"0",,"3",,,,,,,,,,,,"MS00017"
20200604,"MS","HINDS",,"BELHAVEN SENIOR CARE","NURSING HOME","NURSING HOME","Federal",," ",,,"OPEN",,,,,,,,,,,,,,"9",,"0",,"1",,,,,,,,,,,,"MS00025"
20200604,"MS","WALTHALL",,"BILLDORA SENIOR CARE","NURSING HOME","NURSING HOME","Federal",," ",,,"OPEN",,,,,,,,,,,,,,"0",,"0",,"1",,,,,,,,,,,,"MS00026"
20200604,"MS","HARRISON",,"BOYINGTON HEALTH AND REHABILITATION CENTER","NURSING HOME","NURSING HOME","Federal",," ",,,"OPEN",,,,,,,,,,,,,,"0",,"0",,"2",,,,,,,,,,,,"MS00030"
20200604,"MS","RANKIN",,"BRANDON NURSING AND REHABILITATION","NURSING HOME","NURSING HOME","Federal",," ",,,"OPEN",,,,,,,,,,,,,,"11",,"0",,"3",,,,,,,,,,,,"MS00032"
20200604,"MS","PIKE",,"CAMELLIA ESTATES","NURSING HOME","NURSING HOME","Federal",," ",,,"OPEN",,,,,,,,,,,,,,"14",,"6",,"6",,,,,,,,,,,,"MS00034"
20200604,"MS","MADISON",,"CANTON MANOR","NURSING HOME","NURSING HOME","Federal",," ",,,"OPEN",,,,,,,,,,,,,,"52",,"3",,"21",,,,,,,,,,,,"MS00035"
20200604,"MS","CLAIBORNE",,"CLAIBORNE COUNTY SENIOR CARE","NURSING HOME","NURSING HOME","Federal",," ",,,"OPEN",,,,,,,,,,,,,,"40",,"4",,"11",,,,,,,,,,,,"MS00046"
20200604,"MS","JONES",,"COMFORT CARE NURSING CENTER","NURSING HOME","NURSING HOME","Federal",," ",,,"OPEN",,,,,,,,,,,,,,"18",,"6",,"22",,,,,,,,,,,,"MS00051"
20200604,"MS","JONES",,"COTTONWOOD MANOR","NURSING HOME","NURSING HOME","Federal",," ",,,"OPEN",,,,,,,,,,,,,,"6",,"0",,"1",,,,,,,,,,,,"MS00056"
20200604,"MS","MONROE",,"DIVERSICARE OF AMORY","NURSING HOME","NURSING HOME","Federal",," ",,,"OPEN",,,,,,,,,,,,,,"57",,"14",,"23",,,,,,,,,,,,"MS00065"
20200604,"MS","LINCOLN",,"DIVERSICARE OF BROOKHAVEN","NURSING HOME","NURSING HOME","Federal",," ",,,"OPEN",,,,,,,,,,,,,,"40",,"8",,"22",,,,,,,,,,,,"MS00067"
20200604,"MS","WEBSTER",,"DIVERSICARE OF EUPORA","NURSING HOME","NURSING HOME","Federal",," ",,,"OPEN",,,,,,,,,,,,,,"18",,"2",,"16",,,,,,,,,,,,"MS00068"
20200604,"MS","LAUDERDALE",,"DIVERSICARE OF MERIDIAN","NURSING HOME","NURSING HOME","Federal",," ",,,"OPEN",,,,,,,,,,,,,,"46",,"14",,"25",,,,,,,,,,,,"MS00069"
20200604,"MS","DESOTO",,"DIVERSICARE OF SOUTHAVEN","NURSING HOME","NURSING HOME","Federal",," ",,,"OPEN",,,,,,,,,,,,,,"19",,"2",,"19",,,,,,,,,,,,"MS00072"
20200604,"MS","WALTHALL",,"DIVERSICARE OF TYLERTOWN","NURSING HOME","NURSING HOME","Federal",," ",,,"OPEN",,,,,,,,,,,,,,"0",,"0",,"1",,,,,,,,,,,,"MS00074"
20200604,"MS","HANCOCK",,"DUNBAR VILLAGE COURTYARD","NURSING HOME","NURSING HOME","Federal",," ",,,"OPEN",,,,,,,,,,,,,,"2",,"0",,"1",,,,,,,,,,,,"MS00078"
