"date","state","county","city","facility_name","facility_type_state","ctp_facility_category","state_fed_regulated","state_facility_id","facility_cms_id","date_outbreak_opened","date_outreak_closed","outbreak_status","resident_census","resident_positives","resident_probable","resident_deaths","resident_probable_deaths","staff_positive","staff_probable","staff_deaths","staff_probable_deaths","resident_staff_positives","resident_staff_probable_positives","resident_staff_deaths","resident_staff_probable_deaths","outbreak_resident_positives","outbreak_resident_probable","outbreak_resident_deaths","outbreak_resident_probable_deaths","outbreak_staff_positive","outbreak_staff_probable","outbreak_staff_deaths","outbreak_staff_probable_deaths","outbreak_resident_staff_positives","outbreak_resident_staff_probable_positives","outbreak_resident_staff_deaths","outbreak_resident_staff_probable_deaths","outbreak_residents_tested","staff_tested","personal_protective_equipment","last_recorded","ctp_id"
20200917,"IA","PLYMOUTH",,"AKRON CARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"165595",,,,,,,,,,,,,"8",,,,,,,,,,,,,,,,,,,"20200917","IA00022"
20200917,"IA","MILLS",,"GLEN HAVEN VILLAGE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"165530",,,,,,,,,,,,,"6",,,,,,,,,,,,,,,,,,,"20200917","IA00125"
20200917,"IA","BLACK HAWK",,"HARMONY HOUSE HEALTH CARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"165152",,,,,,,,,,,,,"6",,,,,,,,,,,,,,,,,,,"20200917","IA00171"
20200917,"IA","POLK",,"MITCHELL VILLAGE CARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"165264",,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,"20200917","IA00247"
20200917,"IA","CHICKASAW",,"NEW HAMPTON NURSING AND REHAB CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"165297",,,,,,,,,,,,,"3",,,,,,,,,,,,,,,,,,,"20200917","IA00256"
20200917,"IA","GUTHRIE",,"PANORA SPECIALTY CARE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"165253",,,,,,,,,,,,,"7",,,,,,,,,,,,,,,,,,,"20200917","IA00276"
20200917,"IA","MUSCATINE",,"SIMPSON MEMORIAL HOME","UNCATEGORIZED LTC","NURSING HOME","Federal",,"165418",,,,,,,,,,,,,"19",,,,,,,,,,,,,,,,,,,"20200917","IA00357"
20200917,"IA","DUBUQUE",,"SUNNYCREST MANOR","UNCATEGORIZED LTC","NURSING HOME","Federal",,"165556",,,,,,,,,,,,,"7",,,,,,,,,,,,,,,,,,,"20200917","IA00370"
20200917,"IA","TAMA",,"SUNRISE HILL CARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"165286",,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,"20200917","IA00374"
20200917,"IA","WINNEBAGO",,"TIMELY MISSION NURSING HOME","UNCATEGORIZED LTC","NURSING HOME","Federal",,"165586",,,,,,,,,,,,,"17",,,,,,,,,,,,,,,,,,,"20200917","IA00392"
20200924,"IA","PLYMOUTH",,"AKRON CARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"165595",,,,,,,,,,,,,"8",,,,,,,,,,,,,,,,,,,"20200917","IA00022"
20200924,"IA","MILLS",,"GLEN HAVEN VILLAGE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"165530",,,,,,,,,,,,,"6",,,,,,,,,,,,,,,,,,,"20200917","IA00125"
20200924,"IA","BLACK HAWK",,"HARMONY HOUSE HEALTH CARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"165152",,,,,,,,,,,,,"6",,,,,,,,,,,,,,,,,,,"20200917","IA00171"
20200924,"IA","POLK",,"MITCHELL VILLAGE CARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"165264",,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,"20200917","IA00247"
20200924,"IA","CHICKASAW",,"NEW HAMPTON NURSING AND REHAB CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"165297",,,,,,,,,,,,,"3",,,,,,,,,,,,,,,,,,,"20200917","IA00256"
20200924,"IA","GUTHRIE",,"PANORA SPECIALTY CARE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"165253",,,,,,,,,,,,,"7",,,,,,,,,,,,,,,,,,,"20200917","IA00276"
20200924,"IA","MUSCATINE",,"SIMPSON MEMORIAL HOME","UNCATEGORIZED LTC","NURSING HOME","Federal",,"165418",,,,,,,,,,,,,"19",,,,,,,,,,,,,,,,,,,"20200917","IA00357"
20200924,"IA","DUBUQUE",,"SUNNYCREST MANOR","UNCATEGORIZED LTC","NURSING HOME","Federal",,"165556",,,,,,,,,,,,,"7",,,,,,,,,,,,,,,,,,,"20200917","IA00370"
20200924,"IA","TAMA",,"SUNRISE HILL CARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"165286",,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,"20200917","IA00374"
20200924,"IA","WINNEBAGO",,"TIMELY MISSION NURSING HOME","UNCATEGORIZED LTC","NURSING HOME","Federal",,"165586",,,,,,,,,,,,,"17",,,,,,,,,,,,,,,,,,,"20200917","IA00392"
20201001,"IA","PLYMOUTH",,"AKRON CARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"165595",,,"Closed",,,,,,,,,,"8",,,,,,,,,,,,,,,,,,,"20200917","IA00022"
20201001,"IA","WOODBURY",,"EMBASSY REHAB AND CARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"165145",,,,,,,,,,,,,"9",,,,,,,,,,,,,,,,,,,"20201001","IA00106"
20201001,"IA","CRAWFORD",,"EVENTIDE LUTHERAN HOME","UNCATEGORIZED LTC","NURSING HOME","Federal",,"165532",,,,,,,,,,,,,"10",,,,,,,,,,,,,,,,,,,"20201001","IA00111"
20201001,"IA","MILLS",,"GLEN HAVEN VILLAGE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"165530",,,"Closed",,,,,,,,,,"6",,,,,,,,,,,,,,,,,,,"20200917","IA00125"
20201001,"IA","BLACK HAWK",,"HARMONY HOUSE HEALTH CARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"165152",,,,,,,,,,,,,"7",,,,,,,,,,,,,,,,,,,"20201001","IA00171"
20201001,"IA","SIOUX",,"HEGG MEMORIAL HEALTH CENTER HSP-NF","UNCATEGORIZED LTC","NURSING HOME","Federal",,"16E637",,,,,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,"20201001","IA00175"
20201001,"IA","SCOTT",,"KAHL HOME","UNCATEGORIZED LTC","NURSING HOME","Federal",,"165146",,,,,,,,,,,,,"8",,,,,,,,,,,,,,,,,,,"20201001","IA00198"
20201001,"IA","WINNEBAGO",,"LAKE MILLS CARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"165366",,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,"20201001","IA00208"
20201001,"IA","POLK",,"MITCHELL VILLAGE CARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"165264",,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,"20201001","IA00247"
