"date","state","county","city","facility_name","facility_type_state","ctp_facility_category","state_fed_regulated","state_facility_id","facility_cms_id","date_outbreak_opened","date_outreak_closed","outbreak_status","resident_census","resident_positives","resident_probable","resident_deaths","resident_probable_deaths","staff_positive","staff_probable","staff_deaths","staff_probable_deaths","resident_staff_positives","resident_staff_probable_positives","resident_staff_deaths","resident_staff_probable_deaths","outbreak_resident_positives","outbreak_resident_probable","outbreak_resident_deaths","outbreak_resident_probable_deaths","outbreak_staff_positive","outbreak_staff_probable","outbreak_staff_deaths","outbreak_staff_probable_deaths","outbreak_resident_staff_positives","outbreak_resident_staff_probable_positives","outbreak_resident_staff_deaths","outbreak_resident_staff_probable_deaths","outbreak_residents_tested","staff_tested","personal_protective_equipment","last_recorded","ctp_id"
20201112,"UT",,,"APPLE VILLAGE ASSISTED LIVING","ASSISTED LIVING","ASSISTED LIVING","State",," ",,,"OPEN",,,,,,,,,,,,,,"<5",,,,,,,,,,,,,,,"20201112","UT00018"
20201112,"UT",,,"AUTUMN CARE LIVING CENTER","ASSISTED LIVING","ASSISTED LIVING","State",," ",,,"OPEN",,,,,,,,,,,,,,"<5",,,,,,,,,,,,,,,"20201112","UT00031"
20201112,"UT",,,"COVINGTON VILLAGE","ASSISTED LIVING","ASSISTED LIVING","State",," ",,,"OPEN",,,,,,,,,,,,,,"<5",,,,,,,,,,,,,,,"20201112","UT00132"
20201112,"UT",,,"CRESTWOOD REHABILITATION AND NURSING","NURSING HOME","NURSING HOME","Federal",," ",,,"OPEN",,,,,,,,,,,,,,"<5",,,,,,,,,,,,,,,"20201112","UT00382"
20201112,"UT",,,"LEGACY HOUSE OF OGDEN","ASSISTED LIVING","ASSISTED LIVING","State",," ",,,"OPEN",,,,,,,,,,,,,,"<5",,,,,,,,,,,,,,,"20201112","UT00184"
20201112,"UT",,,"LEGACY VILLAGE OF SUGARHOUSE","ASSISTED LIVING","ASSISTED LIVING","State",," ",,,"OPEN",,,,,,,,,,,,,,"<5",,,,,,,,,,,,,,,"20201112","UT00201"
20201112,"UT",,,"NORTH CANYON CARE CENTER","NURSING HOME","NURSING HOME","Federal",,"465163",,,"OPEN",,,,,,,,,,,,,,"<5",,,,,,,,,,,,,,,"20201112","UT00445"
20201112,"UT",,,"OUR HOUSE OF TREMONTON","ASSISTED LIVING","ASSISTED LIVING","State",," ",,,"OPEN",,,,,,,,,,,,,,"<5",,,,,,,,,,,,,,,"20201112","UT00219"
20201112,"UT",,,"SEASONS OF SANTAQUIN","ASSISTED LIVING","ASSISTED LIVING","State",," ",,,"OPEN",,,,,,,,,,,,,,"5 or more ",,,,,,,,,,,,,,,"20201112","UT00249"
20201112,"UT",,,"SPRING GARDENS HEBER","ASSISTED LIVING","ASSISTED LIVING","State",," ",,,"OPEN",,,,,,,,,,,,,,"<5",,,,,,,,,,,,,,,"20201112","UT00255"
20201112,"UT",,,"THE RIDGE COTTONWOOD","ASSISTED LIVING","ASSISTED LIVING","State",," ",,,"OPEN",,,,,,,,,,,,,,"<5",,,,,,,,,,,,,,,"20201112","UT00314"
20201112,"UT",,,"THE TERRACE AT MT OGDEN","NURSING HOME","NURSING HOME","Federal",," ",,,"OPEN",,,,,,,,,,,,,,"<5",,,,,,,,,,,,,,,"20201112","UT00514"
20201112,"UT",,,"WELCOME HOME ASSISTED LIVING AMERICAN FORK","ASSISTED LIVING","ASSISTED LIVING","State",," ",,,"OPEN",,,,,,,,,,,,,,"<5",,,,,,,,,,,,,,,"20201112","UT00346"
20201112,"UT",,,"WILLIAM E CHRISTOFFERSEN SALT LAKE VETERANS HOME","NURSING HOME","NURSING HOME","Federal",,"465150",,,"OPEN",,,,,,,,,,,,,,"<5",,,,,,,,,,,,,,,"20201112","UT00519"
20201119,"UT",,,"ABBINGTON MANOR OF LEHI","ASSISTED LIVING","ASSISTED LIVING","State",," ",,,"OPEN",,,,,,,,,,,,,,"<5",,,,,,,,,,,,,,,"20201119","UT00004"
20201119,"UT",,,"APPLE VILLAGE ASSISTED LIVING","ASSISTED LIVING","ASSISTED LIVING","State",," ",,,"OPEN",,,,,,,,,,,,,,"<5",,,,,,,,,,,,,,,"20201119","UT00018"
20201119,"UT",,,"AUTUMN CARE LIVING CENTER","ASSISTED LIVING","ASSISTED LIVING","State",," ",,,"OPEN",,,,,,,,,,,,,,"<5",,,,,,,,,,,,,,,"20201119","UT00031"
20201119,"UT",,,"AVAMERE AT MOUNTAIN RIDGE","ASSISTED LIVING","ASSISTED LIVING","State",," ",,,"OPEN",,,,,,,,,,,,,,"<5",,,,,,,,,,,,,,,"20201119","UT00035"
20201119,"UT",,,"BEEHIVE HOMES OF CEDAR CITY #1","ASSISTED LIVING","ASSISTED LIVING","State",," ",,,"OPEN",,,,,,,,,,,,,,"<5",,,,,,,,,,,,,,,"20201119","UT00044"
20201119,"UT",,,"BEEHIVE HOMES OF MAESER","ASSISTED LIVING","ASSISTED LIVING","State",," ",,,"OPEN",,,,,,,,,,,,,,"<5",,,,,,,,,,,,,,,"20201119","UT00051"
20201119,"UT",,,"BEEHIVE HOMES OF NAPLES","ASSISTED LIVING","ASSISTED LIVING","State",," ",,,"OPEN",,,,,,,,,,,,,,"<5",,,,,,,,,,,,,,,"20201119","UT00054"
20201119,"UT",,,"BEEHIVE HOMES OF VERNAL","ASSISTED LIVING","ASSISTED LIVING","State",," ",,,"OPEN",,,,,,,,,,,,,,"<5",,,,,,,,,,,,,,,"20201119","UT00064"
20201119,"UT",,,"BRIGHTWORK VILLA AMERICAN FORK","ASSISTED LIVING","ASSISTED LIVING","State",," ",,,"OPEN",,,,,,,,,,,,,,"<5",,,,,,,,,,,,,,,"20201119","UT00085"
20201119,"UT",,,"BROOKDALE CEDAR CITY","ASSISTED LIVING","ASSISTED LIVING","State",," ",,,"OPEN",,,,,,,,,,,,,,"<5",,,,,,,,,,,,,,,"20201119","UT00088"
20201119,"UT",,,"CANYON BREEZE SENIOR LIVING","ASSISTED LIVING","ASSISTED LIVING","State",," ",,,"OPEN",,,,,,,,,,,,,,"<5",,,,,,,,,,,,,,,"20201119","UT00091"
20201119,"UT",,,"COPPER RIDGE HEALTH CARE","NURSING HOME","NURSING HOME","Federal",,"465108",,,"OPEN",,,,,,,,,,,,,,"<5",,,,,,,,,,,,,,,"20201119","UT00378"
20201119,"UT",,,"COTTONWOOD CREEK","ASSISTED LIVING","ASSISTED LIVING","State",," ",,,"OPEN",,,,,,,,,,,,,,"<5",,,,,,,,,,,,,,,"20201119","UT00108"
20201119,"UT",,,"COUNTRY CARE","ASSISTED LIVING","ASSISTED LIVING","State",," ",,,"OPEN",,,,,,,,,,,,,,"<5",,,,,,,,,,,,,,,"20201119","UT00111"
20201119,"UT",,,"COVINGTON VILLAGE","ASSISTED LIVING","ASSISTED LIVING","State",," ",,,"OPEN",,,,,,,,,,,,,,"<5",,,,,,,,,,,,,,,"20201119","UT00132"
20201119,"UT",,,"CRESTWOOD REHABILITATION AND NURSING","NURSING HOME","NURSING HOME","Federal",," ",,,"OPEN",,,,,,,,,,,,,,"5 or more ",,,,,,,,,,,,,,,"20201119","UT00382"
20201119,"UT",,,"LEGACY HOUSE OF OGDEN","ASSISTED LIVING","ASSISTED LIVING","State",," ",,,"OPEN",,,,,,,,,,,,,,"<5",,,,,,,,,,,,,,,"20201119","UT00184"
20201119,"UT",,,"LEGACY VILLAGE OF SUGARHOUSE","ASSISTED LIVING","ASSISTED LIVING","State",," ",,,"OPEN",,,,,,,,,,,,,,"<5",,,,,,,,,,,,,,,"20201119","UT00201"
