"date","state","county","city","facility_name","facility_type_state","ctp_facility_category","state_fed_regulated","state_facility_id","facility_cms_id","date_outbreak_opened","date_outreak_closed","outbreak_status","resident_census","resident_positives","resident_probable","resident_deaths","resident_probable_deaths","staff_positive","staff_probable","staff_deaths","staff_probable_deaths","resident_staff_positives","resident_staff_probable_positives","resident_staff_deaths","resident_staff_probable_deaths","outbreak_resident_positives","outbreak_resident_probable","outbreak_resident_deaths","outbreak_resident_probable_deaths","outbreak_staff_positive","outbreak_staff_probable","outbreak_staff_deaths","outbreak_staff_probable_deaths","outbreak_resident_staff_positives","outbreak_resident_staff_probable_positives","outbreak_resident_staff_deaths","outbreak_resident_staff_probable_deaths","outbreak_residents_tested","staff_tested","personal_protective_equipment"
20201231,"CA","ALAMEDA",,"ALAMEDA COUNTY MEDICAL CENTER D/P SNF","Nursing Home","Nursing Home","Federal",,"56479",,,"Open",,"<11",,"0",,"<11",,"0",,,,,,"<11",,,,"<11",,,,,,,,,,
20201231,"CA","ALAMEDA",,"ALAMEDA HEALTHCARE & WELLNESS CENTER","Nursing Home","Nursing Home","Federal",,"555486",,,"Open",,"24",,"<11",,"18",,"0",,,,,,"0",,,,"<11",,,,,,,,,,
20201231,"CA","ALAMEDA",,"ALAMEDA HOSPITAL - SOUTHSHORE CONVALESCENT","Nursing Home","Nursing Home","Federal",,"555381",,,"Closed",,"<11",,"0",,"<11",,"0",,,,,,"0",,,,"0",,,,,,,,,,
20201231,"CA","ALAMEDA",,"ALAMEDA HOSPITAL D/P SNF","Nursing Home","Nursing Home","Federal",,"555381",,,"Open",,"0",,"0",,"<11",,"0",,,,,,"0",,,,"<11",,,,,,,,,,
20201231,"CA","ALAMEDA",,"ALL SAINT'S MAUBERT","Nursing Home","Nursing Home","Federal",,"555879",,,"Closed",,"0",,"0",,"<11",,"0",,,,,,"0",,,,"0",,,,,,,,,,
20201231,"CA","ALAMEDA",,"ALL SAINTS SUBACUTE & TRANSITIONAL CARE","Nursing Home","Nursing Home","Federal",,"555809",,,"Closed",,"0",,"0",,"<11",,"0",,,,,,"0",,,,"0",,,,,,,,,,
20201231,"CA","ALAMEDA",,"ASHBY CARE CENTER","Nursing Home","Nursing Home","Federal",,"555466",,,"Open",,"0",,"0",,"<11",,"0",,,,,,"0",,,,"<11",,,,,,,,,,
20201231,"CA","ALAMEDA",,"AVONDALE VILLA POST-ACUTE","Nursing Home","Nursing Home","Federal",,"555399",,,"Open",,"22",,"<11",,"12",,"0",,,,,,"19",,,,"<11",,,,,,,,,,
20201231,"CA","ALAMEDA",,"BANCROFT HEALTHCARE CENTER","Nursing Home","Nursing Home","Federal",,"55107",,,"Closed",,"0",,"0",,"<11",,"0",,,,,,"0",,,,"0",,,,,,,,,,
20201231,"CA","ALAMEDA",,"BAY AREA HEALTHCARE CENTER","Nursing Home","Nursing Home","Federal",,"555851",,,"Closed",,"<11",,"0",,"<11",,"0",,,,,,"0",,,,"0",,,,,,,,,,
