"date","state","county","city","facility_name","facility_type_state","ctp_facility_category","state_fed_regulated","state_facility_id","facility_cms_id","date_outbreak_opened","date_outreak_closed","outbreak_status","resident_census","resident_positives","resident_probable","resident_deaths","resident_probable_deaths","staff_positive","staff_probable","staff_deaths","staff_probable_deaths","resident_staff_positives","resident_staff_probable_positives","resident_staff_deaths","resident_staff_probable_deaths","outbreak_resident_positives","outbreak_resident_probable","outbreak_resident_deaths","outbreak_resident_probable_deaths","outbreak_staff_positive","outbreak_staff_probable","outbreak_staff_deaths","outbreak_staff_probable_deaths","outbreak_resident_staff_positives","outbreak_resident_staff_probable_positives","outbreak_resident_staff_deaths","outbreak_resident_staff_probable_deaths","outbreak_residents_tested","staff_tested","personal_protective_equipment","last_recorded","ctp_id"
20200820,"SC",,,"ABBEVILLE NURSING HOME","NURSING HOME","NURSING HOME","Federal",,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,"SC00686"
20200820,"SC",,,"ANCHOR REHABILITATION AND HEALTHCARE CENTER OF AIKEN","NURSING HOME","NURSING HOME","Federal",,,,,,,"3",,,,"4",,,,,,,,,,,,,,,,,,,,,,,,"SC00689"
20200820,"SC",,,"BAYVIEW MANOR D/B/A BEAUFORT NURSING AND REHABILIATION","NURSING HOME","NURSING HOME","Federal",,,,,,,"51",,"7",,"11",,,,,,,,,,,,,,,,,,,,,,,,"SC00692"
20200820,"SC",,,"BETHEA BAPTIST HEALTH CARE CENTER","NURSING HOME","NURSING HOME","Federal",,,,,,,"48",,"9",,"25",,,,,,,,,,,,,,,,,,,,,,,,"SC00695"
20200820,"SC",,,"BISHOP GADSDEN EPISCOPAL HEALTH CARE CENTER","NURSING HOME","NURSING HOME","Federal",,,,,,,"9",,"3",,"16",,,,,,,,,,,,,,,,,,,,,,,,"SC00698"
20200820,"SC",,,"BLACKVILLE HEALTHCARE AND REHAB","NURSING HOME","NURSING HOME","Federal",,,,,,,"42",,"2",,"15",,,,,,,,,,,,,,,,,,,,,,,,"SC00701"
20200820,"SC",,,"BLUE RIDGE IN BROOKVIEW HOUSE","NURSING HOME","NURSING HOME","Federal",,,,,,,"19",,"8",,"16",,,,,,,,,,,,,,,,,,,,,,,,"SC00704"
20200820,"SC",,,"BLUE RIDGE IN GEORGETOWN","NURSING HOME","NURSING HOME","Federal",,,,,,,"28",,,,"8",,,,,,,,,,,,,,,,,,,,,,,,"SC00707"
20200820,"SC",,,"BLUE RIDGE OF SUMTER","NURSING HOME","NURSING HOME","Federal",,,,,,,"41",,"7",,"16",,,,,,,,,,,,,,,,,,,,,,,,"SC00710"
20200820,"SC",,,"BRIAN CENTER OF NURSING CARE - ST. ANDREWS","NURSING HOME","NURSING HOME","Federal",,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,"SC00715"
