"date","state","county","city","facility_name","facility_type_state","ctp_facility_category","state_fed_regulated","state_facility_id","facility_cms_id","date_outbreak_opened","date_outreak_closed","outbreak_status","resident_census","resident_positives","resident_probable","resident_deaths","resident_probable_deaths","staff_positive","staff_probable","staff_deaths","staff_probable_deaths","resident_staff_positives","resident_staff_probable_positives","resident_staff_deaths","resident_staff_probable_deaths","outbreak_resident_positives","outbreak_resident_probable","outbreak_resident_deaths","outbreak_resident_probable_deaths","outbreak_staff_positive","outbreak_staff_probable","outbreak_staff_deaths","outbreak_staff_probable_deaths","outbreak_resident_staff_positives","outbreak_resident_staff_probable_positives","outbreak_resident_staff_deaths","outbreak_resident_staff_probable_deaths","outbreak_residents_tested","staff_tested","personal_protective_equipment"
20201015,"TX","Anderson","Palestine","San Antonio","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Anderson","Palestine","Dogwood Trails Assisted Living Community","Assisted Living","Assisted Living","State",,,,,,,"4",,"2",,"4",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Anderson","Palestine","Windermere At Cartmell","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"1",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Andrews","Andrews","Beehive Homes Of Andrews","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"1",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Angelina","Lufkin","Neches House","Assisted Living","Assisted Living","State",,,,,,,"3",,"0",,"1",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Angelina","Lufkin","Pinecrest Retirement Community Assisted Living Unit","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Angelina","Lufkin","Pinnacle Senior Living Of Lufkin","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Aransas","Rockport","Gulf Pointe Village","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Armstrong","Claude","Hudson House Claude Inc","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Atascosa","Jourdanton","Argent Court Atascosa County","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Atascosa","Jourdanton","Michelle's Care Home","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Atascosa","Poteet","Oak Creek Estate Alf","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Atascosa","Pleasanton","Pleasanton Assisted Living","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Austin","Bellville","Arbors Of Briarwood","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"1",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Austin","Sealy","Brazos Crossing Assisted Living","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Austin","Industry","Oak Haven Assisted Living","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Austin","Bellville","Rose Hill Retirement Home","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Austin","Sealy","Veranda House Assisted Living - Sealy","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Bastrop","Bastrop","Argent Court","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Bastrop","Bastrop","New Haven Assisted Living Of Bastrop","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Bastrop","Bastrop","New Haven Assisted Living Of Bastrop","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Baylor","Seymour","Just Like Home Seymour Llc","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Bee","Beeville","801 Gramman Llc","Assisted Living","Assisted Living","State",,,,,,,"1",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Bell","Temple","Brookdale Western Hills","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Bell","Temple","Canyon Creek Memory Care","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"3",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Bell","Temple","Elmcroft Of Cottonwood","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"2",,,,,,,,"0",,,,"1",,,,,,,,,,
20201015,"TX","Bell","Temple","Garden Estates Of Temple Assisted Living Community","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Bell","Belton","Luvida Memory Care","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Bell","Belton","Stoney Brook Of Belton","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Bell","Belton","Stoney Brook Of Belton","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"1",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Bell","Temple","The Mercy House A","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Bell","Temple","The Mercy House B","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"1",,,,,,,,"0",,,,"1",,,,,,,,,,
20201015,"TX","Bell","Killeen","The Rosewood Retirement Community","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Bell","Temple","Wildflower Place","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Bexar","San Antonio","A & R Golden Casa Assisted Living, Inc","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Bexar","San Antonio","A Golden Age Assisted Living Llc","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Bexar","San Antonio","Adante Assisted Living","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"3",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Bexar","San Antonio","Agape House Ii","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Bexar","Shavano Park","Alpha Senior Care Home","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Bexar","San Antonio","Amazing Peace Home Care Llc","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Bexar","San Antonio","Angel Place Assisted Living Homes Inc #1","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
20201015,"TX","Bexar","San Antonio","Angel Place Assisted Living Homes Inc #2","Assisted Living","Assisted Living","State",,,,,,,"0",,"0",,"0",,,,,,,,"0",,,,"0",,,,,,,,,,
